Group_ID,Tool,Matched_Variant_Count,Group_Mean_Avg_Iteration_Runtime,Fastest_Param_1,Fastest_Param_2,Fastest_Avg_Iteration_Runtime,Slowest_Param_1,Slowest_Param_2,Slowest_Avg_Iteration_Runtime,Runtime_Range,Slowdown_Percentage_Slowest_vs_Fastest,Param_3,Param_4,Param_5,Param_6,Param_7,Param_8,Filename__P1_0__P2_2000,RowCount__P1_0__P2_2000,AvgIter__P1_0__P2_2000,DeltaFromGroupMean__P1_0__P2_2000,DeltaFromFastest__P1_0__P2_2000,PctDeltaFromFastest__P1_0__P2_2000,PctDeltaFromGroupMean__P1_0__P2_2000,Filename__P1_0__P2_4000,RowCount__P1_0__P2_4000,AvgIter__P1_0__P2_4000,DeltaFromGroupMean__P1_0__P2_4000,DeltaFromFastest__P1_0__P2_4000,PctDeltaFromFastest__P1_0__P2_4000,PctDeltaFromGroupMean__P1_0__P2_4000,Filename__P1_2000__P2_2000,RowCount__P1_2000__P2_2000,AvgIter__P1_2000__P2_2000,DeltaFromGroupMean__P1_2000__P2_2000,DeltaFromFastest__P1_2000__P2_2000,PctDeltaFromFastest__P1_2000__P2_2000,PctDeltaFromGroupMean__P1_2000__P2_2000,Filename__P1_2000__P2_4000,RowCount__P1_2000__P2_4000,AvgIter__P1_2000__P2_4000,DeltaFromGroupMean__P1_2000__P2_4000,DeltaFromFastest__P1_2000__P2_4000,PctDeltaFromFastest__P1_2000__P2_4000,PctDeltaFromGroupMean__P1_2000__P2_4000
50,Phaserr,4,0.07659872893381696,2000.0,2000.0,0.07016321321874998,2000.0,4000.0,0.0822163584,0.012053145181250016,17.178724616946432,0.0,2000.0,0.12,5055.0,0.5,1.0,p_0.00_2000.00_0.00_2000.00_0.1200_5055.00_0.50_1.00.smt2,1,0.072402085859375,-0.0041966430744419525,0.002238872640625028,3.190949413398196,-5.478737223000067,p_0.00_4000.00_0.00_2000.00_0.1200_5055.00_0.50_1.00.smt2,1,0.08161325825714286,0.0050145293233258975,0.011450045038392878,16.319157166725994,6.546491558180508,p_2000.00_2000.00_0.00_2000.00_0.1200_5055.00_0.50_1.00.smt2,1,0.07016321321874998,-0.006435515715066981,0.0,0.0,-8.401595959415218,p_2000.00_4000.00_0.00_2000.00_0.1200_5055.00_0.50_1.00.smt2,1,0.0822163584,0.005617629466183036,0.012053145181250016,17.178724616946432,7.333841624234777
51,Phaserr,4,0.07005306120868643,2000.0,2000.0,0.06402048808474577,0.0,4000.0,0.073081885640625,0.00906139755587923,14.153902644235384,0.0,2000.0,0.12,5055.0,1.0,0.5,p_0.00_2000.00_0.00_2000.00_0.1200_5055.00_1.00_0.50.smt2,1,0.07145597534375,0.0014029141350635765,0.007435487259004239,11.614230821173482,2.0026450105932248,p_0.00_4000.00_0.00_2000.00_0.1200_5055.00_1.00_0.50.smt2,1,0.073081885640625,0.0030288244319385677,0.00906139755587923,14.153902644235384,4.323614671050235,p_2000.00_2000.00_0.00_2000.00_0.1200_5055.00_1.00_0.50.smt2,1,0.06402048808474577,-0.006032573123940663,0.0,0.0,-8.611433989971928,p_2000.00_4000.00_0.00_2000.00_0.1200_5055.00_1.00_0.50.smt2,1,0.07165389576562498,0.0016008345569385463,0.007633407680879209,11.923382512758488,2.2851743083285077
52,Phaserr,4,0.06858174354601432,2000.0,2000.0,0.06436923144067798,2000.0,4000.0,0.07371786935937502,0.009348637918697042,14.523457418180689,0.0,2000.0,0.12,5055.0,1.0,1.0,p_0.00_2000.00_0.00_2000.00_0.1200_5055.00_1.00_1.00.smt2,1,0.06446671191525426,-0.00411503163076006,9.748047457627806e-05,0.15143955022379763,-6.00018520672213,p_0.00_4000.00_0.00_2000.00_0.1200_5055.00_1.00_1.00.smt2,1,0.07177316146875001,0.0031914179227356954,0.007403930028072034,11.502281233379987,4.653451133966056,p_2000.00_2000.00_0.00_2000.00_0.1200_5055.00_1.00_1.00.smt2,1,0.06436923144067798,-0.0042125121053363385,0.0,0.0,-6.142322850847312,p_2000.00_4000.00_0.00_2000.00_0.1200_5055.00_1.00_1.00.smt2,1,0.07371786935937502,0.0051361258133607035,0.009348637918697042,14.523457418180689,7.489056923603386
53,Phaserr,4,0.07559718246127231,0.0,2000.0,0.07095891403124999,2000.0,4000.0,0.07948083387142856,0.008521919840178568,12.009653694003198,0.0,2000.0,0.12,7527.5,0.5,0.5,p_0.00_2000.00_0.00_2000.00_0.1200_7527.50_0.50_0.50.smt2,1,0.07095891403124999,-0.004638268430022324,0.0,0.0,-6.135504365388834,p_0.00_4000.00_0.00_2000.00_0.1200_7527.50_0.50_0.50.smt2,1,0.07943110711428572,0.0038339246530134097,0.008472193083035734,11.939575455318579,5.07151791665978,p_2000.00_2000.00_0.00_2000.00_0.1200_7527.50_0.50_0.50.smt2,1,0.072517874828125,-0.0030793076331473157,0.0015589607968750085,2.196990777210104,-4.073310053221645,p_2000.00_4000.00_0.00_2000.00_0.1200_7527.50_0.50_0.50.smt2,1,0.07948083387142856,0.003883651410156244,0.008521919840178568,12.009653694003198,5.137296501950718
54,Phaserr,4,0.07578812319720982,2000.0,2000.0,0.07060813132812498,2000.0,4000.0,0.08042269641428572,0.009814565086160743,13.900049330793374,0.0,2000.0,0.12,7527.5,0.5,1.0,p_0.00_2000.00_0.00_2000.00_0.1200_7527.50_0.50_1.00.smt2,1,0.072341852375,-0.0034462708222098154,0.0017337210468750253,2.4554127325905326,-4.54724391741725,p_0.00_4000.00_0.00_2000.00_0.1200_7527.50_0.50_1.00.smt2,1,0.0797798126714286,0.003991689474218782,0.009171681343303623,12.989553994399952,5.2669063513183,p_2000.00_2000.00_0.00_2000.00_0.1200_7527.50_0.50_1.00.smt2,1,0.07060813132812498,-0.005179991869084841,0.0,0.0,-6.83483328331786,p_2000.00_4000.00_0.00_2000.00_0.1200_7527.50_0.50_1.00.smt2,1,0.08042269641428572,0.004634573217075902,0.009814565086160743,13.900049330793374,6.115170849416847
55,Phaserr,4,0.07038776861208951,2000.0,2000.0,0.06308431633898305,2000.0,4000.0,0.073298878234375,0.010214561895391952,16.191919780035484,0.0,2000.0,0.12,7527.5,1.0,0.5,p_0.00_2000.00_0.00_2000.00_0.1200_7527.50_1.00_0.50.smt2,1,0.07191079064062501,0.0015230220285355062,0.008826474301641962,13.99155101279528,2.163759497660675,p_0.00_4000.00_0.00_2000.00_0.1200_7527.50_1.00_0.50.smt2,1,0.07325708923437499,0.0028693206222854817,0.010172772895391938,16.125676690746126,4.076447767649022,p_2000.00_2000.00_0.00_2000.00_0.1200_7527.50_1.00_0.50.smt2,1,0.06308431633898305,-0.007303452273106456,0.0,0.0,-10.376024722926145,p_2000.00_4000.00_0.00_2000.00_0.1200_7527.50_1.00_0.50.smt2,1,0.073298878234375,0.002911109622285496,0.010214561895391952,16.191919780035484,4.135817457616487
56,Phaserr,4,0.06766190858712923,2000.0,2000.0,0.06315584967796609,0.0,4000.0,0.07148658220312501,0.008330732525158924,13.190753616074558,0.0,2000.0,0.12,7527.5,1.0,1.0,p_0.00_2000.00_0.00_2000.00_0.1200_7527.50_1.00_1.00.smt2,1,0.06552785798305083,-0.002134050604078397,0.002372008305084744,3.755801429605806,-3.1539911430821506,p_0.00_4000.00_0.00_2000.00_0.1200_7527.50_1.00_1.00.smt2,1,0.07148658220312501,0.003824673615995783,0.008330732525158924,13.190753616074558,5.652624491179841,p_2000.00_2000.00_0.00_2000.00_0.1200_7527.50_1.00_1.00.smt2,1,0.06315584967796609,-0.004506058909163141,0.0,0.0,-6.659668642602097,p_2000.00_4000.00_0.00_2000.00_0.1200_7527.50_1.00_1.00.smt2,1,0.07047734448437501,0.0028154358972457827,0.007321494806408924,11.592742150951155,4.1610352945044475
57,Phaserr,4,0.07666410878783483,0.0,2000.0,0.07166255164062502,0.0,4000.0,0.0823840478,0.010721496159374982,14.961086249260818,0.0,2000.0,0.12,10000.0,0.5,0.5,p_0.00_2000.00_0.00_2000.00_0.1200_10000.00_0.50_0.50.smt2,1,0.07166255164062502,-0.0050015571472098175,0.0,0.0,-6.5239878559750135,p_0.00_4000.00_0.00_2000.00_0.1200_10000.00_0.50_0.50.smt2,1,0.0823840478,0.005719939012165165,0.010721496159374982,14.961086249260818,7.461038943262081,p_2000.00_2000.00_0.00_2000.00_0.1200_10000.00_0.50_0.50.smt2,1,0.07214667262499999,-0.0045174361628348425,0.00048412098437497497,0.6755564423700063,-5.8925046338654825,p_2000.00_4000.00_0.00_2000.00_0.1200_10000.00_0.50_0.50.smt2,1,0.0804631630857143,0.0037990542978794672,0.008800611445089285,12.280628087627678,4.955453546578378
58,Phaserr,4,0.07565693255959821,2000.0,2000.0,0.07029517271874998,0.0,4000.0,0.07986464744285715,0.009569474724107171,13.613274360096545,0.0,2000.0,0.12,10000.0,0.5,1.0,p_0.00_2000.00_0.00_2000.00_0.1200_10000.00_0.50_1.00.smt2,1,0.0727258295625,-0.0029311029970982144,0.0024306568437500176,3.4577862885052464,-3.8742027966693717,p_0.00_4000.00_0.00_2000.00_0.1200_10000.00_0.50_1.00.smt2,1,0.07986464744285715,0.0042077148832589395,0.009569474724107171,13.613274360096545,5.561572140060452,p_2000.00_2000.00_0.00_2000.00_0.1200_10000.00_0.50_1.00.smt2,1,0.07029517271874998,-0.005361759840848232,0.0,0.0,-7.086937917585469,p_2000.00_4000.00_0.00_2000.00_0.1200_10000.00_0.50_1.00.smt2,1,0.07974208051428572,0.004085147954687507,0.009446907795535739,13.438913982518669,5.399568574194388
59,Phaserr,4,0.06878658500238348,2000.0,2000.0,0.06354573732203389,0.0,2000.0,0.0719250310625,0.008379293740466115,13.18624048376676,0.0,2000.0,0.12,10000.0,1.0,0.5,p_0.00_2000.00_0.00_2000.00_0.1200_10000.00_1.00_0.50.smt2,1,0.0719250310625,0.003138446060116526,0.008379293740466115,13.18624048376676,4.562584492321835,p_0.00_4000.00_0.00_2000.00_0.1200_10000.00_1.00_0.50.smt2,1,0.06997296912500002,0.0011863841226165406,0.00642723180296613,10.114339802832923,1.7247318246362018,p_2000.00_2000.00_0.00_2000.00_0.1200_10000.00_1.00_0.50.smt2,1,0.06354573732203389,-0.005240847680349589,0.0,0.0,-7.61899675666119,p_2000.00_4000.00_0.00_2000.00_0.1200_10000.00_1.00_0.50.smt2,1,0.0697026025,0.0009160174976165225,0.0061568651779661115,9.68887204308396,1.3316804397031516
60,Phaserr,4,0.0677546056727357,0.0,2000.0,0.06386057184745762,0.0,4000.0,0.07181605728124998,0.007955485433792361,12.457585648928198,0.0,2000.0,0.12,10000.0,1.0,1.0,p_0.00_2000.00_0.00_2000.00_0.1200_10000.00_1.00_1.00.smt2,1,0.06386057184745762,-0.003894033825278073,0.0,0.0,-5.747260701489145,p_0.00_4000.00_0.00_2000.00_0.1200_10000.00_1.00_1.00.smt2,1,0.07181605728124998,0.004061451608514288,0.007955485433792361,12.457585648928198,5.994355023083851,p_2000.00_2000.00_0.00_2000.00_0.1200_10000.00_1.00_1.00.smt2,1,0.06398253079661018,-0.0037720748761255196,0.00012195894915255356,0.19097691364849392,-5.567259728947687,p_2000.00_4000.00_0.00_2000.00_0.1200_10000.00_1.00_1.00.smt2,1,0.07135926276562497,0.003604657092889277,0.00749869091816735,11.742285891331058,5.320165407352939
